transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc_id,errors
21862607,2023-09-24 15:25:00,328,3150,7.72,Chip Transaction,34702,Charlotte,NC,28227.0,5310,
21856883,2023-09-23 11:01:00,421,4389,10.24,Chip Transaction,34702,Cedar Rapids,IA,52405.0,5310,
21707608,2023-08-22 19:06:00,313,3153,50.28,Chip Transaction,34702,Bartlesville,OK,74006.0,5310,
21699587,2023-08-21 07:37:00,277,2350,8.78,Chip Transaction,34702,Southaven,MS,38672.0,5310,
21645885,2023-08-09 16:47:00,421,5560,20.34,Chip Transaction,34702,Cedar Rapids,IA,52405.0,5310,
21630234,2023-08-06 12:10:00,369,5378,39.31,Chip Transaction,34702,Jeffersonville,KY,40337.0,5310,
21591609,2023-07-29 08:16:00,177,1152,2.76,Chip Transaction,34702,Memphis,TN,38107.0,5310,
22820446,2024-04-15 13:43:00,472,3826,32.32,Chip Transaction,81536,Skokie,IL,60076.0,5310,
22804232,2024-04-12 08:28:00,277,4264,9.3,Chip Transaction,81536,Carthage,MS,39051.0,5310,
22775883,2024-04-06 07:55:00,277,4038,8.47,Chip Transaction,81536,Carthage,MS,39051.0,5310,
22699571,2024-03-21 04:05:00,209,5575,23.67,Chip Transaction,81536,Arvada,CO,80003.0,5310,
22662159,2024-03-13 06:39:00,277,4264,11.57,Chip Transaction,81536,Carthage,MS,39051.0,5310,
22644685,2024-03-09 11:29:00,217,5448,9.26,Chip Transaction,81536,Summit Argo,IL,60501.0,5310,
22632805,2024-03-06 23:52:00,209,258,2.66,Chip Transaction,81536,Arvada,CO,80003.0,5310,
22627218,2024-03-05 16:33:00,408,4960,61.58,Chip Transaction,81536,Dayton,TN,37321.0,5310,
22382722,2024-01-12 19:46:00,383,1092,1.53,Chip Transaction,81536,Olla,LA,71465.0,5310,
22285484,2023-12-23 10:05:00,477,3419,26.04,Chip Transaction,81536,Milford,ME,4461.0,5310,
22281930,2023-12-22 13:33:00,472,3811,31.2,Chip Transaction,81536,Skokie,IL,60076.0,5310,
22216331,2023-12-08 14:31:00,472,3826,27.59,Chip Transaction,81536,Skokie,IL,60076.0,5310,
22206389,2023-12-06 13:46:00,472,3811,28.46,Chip Transaction,81536,Skokie,IL,60076.0,5310,
22159764,2023-11-26 15:42:00,184,4935,2.74,Chip Transaction,81536,Fort Atkinson,WI,53538.0,5310,
22142701,2023-11-23 07:16:00,217,5448,36.77,Chip Transaction,81536,Summit Argo,IL,60501.0,5310,
22119427,2023-11-18 07:09:00,217,1266,42.56,Chip Transaction,81536,Summit Argo,IL,60501.0,5310,
22117024,2023-11-17 14:15:00,477,4168,103.9,Chip Transaction,81536,Milford,ME,4461.0,5310,
22029257,2023-10-30 04:46:00,27,5383,35.25,Chip Transaction,81536,Carthage,MS,39051.0,5310,
21866705,2023-09-25 14:34:00,240,2147,32.96,Chip Transaction,81536,Mosheim,TN,37818.0,5310,
21860609,2023-09-24 08:15:00,277,4264,10.51,Chip Transaction,81536,Carthage,MS,39051.0,5310,
21848931,2023-09-21 15:50:00,190,2088,7.73,Chip Transaction,81536,Wadsworth,IL,60083.0,5310,
21615573,2023-08-03 09:56:00,142,5140,108.09,Chip Transaction,81536,Centerville,MA,2632.0,5310,
21574607,2023-07-25 15:32:00,118,3557,45.46,Chip Transaction,81536,Birmingham,AL,35213.0,5310,
22788694,2024-04-08 17:33:00,171,1239,46.25,Chip Transaction,41184,Greenville,SC,29609.0,5310,
22758911,2024-04-02 13:14:00,211,4746,48.4,Chip Transaction,41184,Lake Havasu City,AZ,86404.0,5310,
22603667,2024-02-28 16:55:00,171,1239,63.56,Chip Transaction,41184,Greenville,SC,29609.0,5310,
22593632,2024-02-26 13:57:00,147,2634,36.35,Chip Transaction,41184,Oxford,AL,36203.0,5310,
22508881,2024-02-08 14:59:00,414,2815,248.9,Chip Transaction,41184,Cherry Hill,NJ,8003.0,5310,
22266627,2023-12-19 11:07:00,227,5867,72.65,Chip Transaction,41184,Minneapolis,MN,55421.0,5310,
22220869,2023-12-09 13:36:00,171,4490,8.16,Chip Transaction,41184,Cleveland,GA,30528.0,5310,
22160151,2023-11-26 17:07:00,489,5697,8.98,Chip Transaction,41184,Lincoln,NE,68521.0,5310,
21988745,2023-10-21 11:07:00,227,4886,66.51,Chip Transaction,41184,Minneapolis,MN,55421.0,5310,
21917979,2023-10-06 11:10:00,227,4886,60.55,Chip Transaction,41184,Minneapolis,MN,55421.0,5310,
21852331,2023-09-22 11:35:00,63,2805,27.05,Chip Transaction,41184,Newark,NJ,7103.0,5310,
21837870,2023-09-19 11:19:00,227,4886,73.04,Chip Transaction,41184,Minneapolis,MN,55421.0,5310,
21712258,2023-08-23 17:17:00,171,1239,62.08,Chip Transaction,41184,Greenville,SC,29609.0,5310,
21586643,2023-07-28 07:57:00,247,2179,7.43,Chip Transaction,41184,Oberlin,LA,70655.0,5310,
22861423,2024-04-24 09:28:00,142,1046,126.88,Chip Transaction,67159,Eastford,CT,6242.0,5310,
22856202,2024-04-23 04:52:00,33,2404,9.77,Chip Transaction,97191,Carson City,NV,89706.0,5310,
22855450,2024-04-22 19:26:00,92,3448,16.67,Chip Transaction,57372,Sioux Falls,SD,57106.0,5310,
22834389,2024-04-18 14:00:00,497,2829,19.52,Chip Transaction,5541,Sioux Falls,SD,57110.0,5310,
22822668,2024-04-16 04:51:00,33,5120,7.78,Chip Transaction,97191,Carson City,NV,89706.0,5310,
22800801,2024-04-11 12:33:00,477,4168,58.22,Chip Transaction,65142,Holden,ME,4429.0,5310,
22773026,2024-04-05 13:27:00,0,4639,51.89,Chip Transaction,41527,Scarborough,ME,4074.0,5310,
22755509,2024-04-01 16:18:00,274,309,5.23,Chip Transaction,94378,Washington,DC,20011.0,5310,
22742387,2024-03-30 04:39:00,33,5529,10.29,Chip Transaction,97191,Carson City,NV,89706.0,5310,
22737156,2024-03-28 22:19:00,124,4397,37.79,Chip Transaction,89071,Lawton,OK,73505.0,5310,
22729333,2024-03-27 09:47:00,142,1046,107.98,Chip Transaction,67159,Eastford,CT,6242.0,5310,
22593791,2024-02-26 14:32:00,200,2875,43.68,Chip Transaction,66727,Prichard,WV,25555.0,5310,
22590623,2024-02-25 19:05:00,497,3879,42.4,Chip Transaction,5541,Sioux Falls,SD,57110.0,5310,
22560759,2024-02-19 14:22:00,497,3452,16.66,Chip Transaction,5541,Sioux Falls,SD,57110.0,5310,
22543134,2024-02-15 20:44:00,22,4062,76.73,Chip Transaction,30760,Greenbelt,MD,20770.0,5310,
22531858,2024-02-13 14:12:00,200,2875,34.05,Chip Transaction,66727,Prichard,WV,25555.0,5310,
22520681,2024-02-11 07:05:00,434,3463,81.74,Chip Transaction,27386,Ames,IA,50014.0,5310,
22507849,2024-02-08 11:59:00,303,984,99.04,Chip Transaction,96806,Windsor,CO,80550.0,5310,
22493984,2024-02-05 12:30:00,437,5454,12.39,Chip Transaction,56210,Arnold,MD,21012.0,5310,
22480914,2024-02-02 15:59:00,350,3623,58.29,Chip Transaction,33474,Jessup,MD,20794.0,5310,
22478001,2024-02-02 07:18:00,354,4902,34.75,Chip Transaction,28657,Colorado Springs,CO,80918.0,5310,
22466975,2024-01-30 19:36:00,479,2186,91.06,Chip Transaction,54734,Pasadena,MD,21122.0,5310,
22462630,2024-01-29 18:51:00,250,5136,32.62,Chip Transaction,58514,Lebanon,OR,97355.0,5310,
22431482,2024-01-23 09:33:00,142,1046,66.62,Chip Transaction,67159,Eastford,CT,6242.0,5310,
22426142,2024-01-22 02:46:00,89,2998,47.63,Chip Transaction,11040,Mesilla Park,NM,88047.0,5310,
22423767,2024-01-21 13:09:00,434,3463,144.97,Chip Transaction,27386,Ames,IA,50014.0,5310,
22396860,2024-01-15 19:58:00,479,2186,121.89,Chip Transaction,54734,Pasadena,MD,21122.0,5310,
22387904,2024-01-13 22:18:00,494,3273,5.77,Chip Transaction,9245,Laurel,MD,20708.0,5310,
22366540,2024-01-09 13:35:00,116,4899,36.51,Chip Transaction,69941,Minot Afb,ND,58704.0,5310,
22338009,2024-01-03 12:11:00,13,2941,50.19,Chip Transaction,73975,Fort Knox,KY,40121.0,5310,
22155303,2023-11-25 15:24:00,89,2639,40.44,Chip Transaction,11040,Mesilla Park,NM,88047.0,5310,
22107636,2023-11-15 15:05:00,350,3623,29.53,Chip Transaction,33474,Jessup,MD,20794.0,5310,
22102210,2023-11-14 13:17:00,0,1271,48.04,Chip Transaction,41527,Scarborough,ME,4074.0,5310,
22074092,2023-11-08 13:06:00,0,1271,52.19,Chip Transaction,41527,Scarborough,ME,4074.0,5310,
22063920,2023-11-06 11:26:00,200,2875,20.62,Chip Transaction,66727,Prichard,WV,25555.0,5310,
22059047,2023-11-05 10:03:00,477,3419,15.72,Chip Transaction,65142,Holden,ME,4429.0,5310,
22007035,2023-10-25 10:20:00,311,93,33.57,Chip Transaction,9759,Saint George,UT,84770.0,5310,
22006021,2023-10-25 07:22:00,354,3168,31.53,Chip Transaction,28657,Colorado Springs,CO,80918.0,5310,
21987346,2023-10-21 06:47:00,267,4411,103.79,Chip Transaction,27986,Jeffersonville,KY,40337.0,5310,
21952665,2023-10-13 16:24:00,489,4051,8.27,Chip Transaction,28001,York,NE,68467.0,5310,
21947555,2023-10-12 15:25:00,250,2914,74.34,Chip Transaction,58514,Lebanon,OR,97355.0,5310,
21941959,2023-10-11 12:49:00,303,984,61.41,Chip Transaction,96806,Windsor,CO,80550.0,5310,
21932112,2023-10-09 12:38:00,119,5980,70.2,Chip Transaction,8535,Las Vegas,NV,89145.0,5310,
21845658,2023-09-21 04:49:00,33,5120,11.0,Chip Transaction,97191,Carson City,NV,89706.0,5310,
21782287,2023-09-07 13:40:00,0,1271,47.29,Chip Transaction,41527,Scarborough,ME,4074.0,5310,
21773601,2023-09-05 16:55:00,144,4457,10.96,Chip Transaction,78360,Hot Springs National Park,AR,71913.0,5310,
21754502,2023-09-01 14:35:00,200,2875,27.83,Chip Transaction,66727,Prichard,WV,25555.0,5310,
21727175,2023-08-26 19:09:00,198,305,76.07,Chip Transaction,26457,Baltimore,MD,21209.0,5310,
21726634,2023-08-26 16:23:00,33,5529,7.86,Chip Transaction,97191,Carson City,NV,89706.0,5310,
21715409,2023-08-24 11:44:00,303,4824,90.78,Chip Transaction,96806,Windsor,CO,80550.0,5310,
21684961,2023-08-18 02:20:00,33,2404,63.47,Chip Transaction,97191,Carson City,NV,89706.0,5310,
21676355,2023-08-16 08:55:00,303,4783,27.56,Chip Transaction,96806,Windsor,CO,80550.0,5310,
21661696,2023-08-13 06:15:00,428,1351,4.51,Chip Transaction,9044,Manchester,NH,3104.0,5310,
21613910,2023-08-02 22:34:00,250,4940,49.47,Chip Transaction,58514,Lebanon,OR,97355.0,5310,
21609022,2023-08-01 22:20:00,44,5862,11.1,Chip Transaction,24159,North Bend,OR,97459.0,5310,
21595741,2023-07-30 04:40:00,33,2404,9.47,Chip Transaction,97191,Carson City,NV,89706.0,5310,
21579131,2023-07-26 14:31:00,200,2875,34.64,Chip Transaction,66727,Prichard,WV,25555.0,5310,
21578298,2023-07-26 11:59:00,303,4194,77.55,Chip Transaction,96806,Windsor,CO,80550.0,5310,
22855896,2024-04-22 22:26:00,331,3818,24.29,Chip Transaction,8471,Andrews,SC,29510.0,5310,
22805633,2024-04-12 12:34:00,459,120,45.17,Chip Transaction,21151,Blackville,SC,29817.0,5310,
22741291,2024-03-29 17:06:00,65,5108,335.29,Chip Transaction,12186,West Columbia,SC,29172.0,5310,
22709247,2024-03-22 23:01:00,171,1239,76.37,Chip Transaction,60948,Greenville,SC,29607.0,5310,
22058015,2023-11-05 03:51:00,65,5108,14.39,Chip Transaction,12186,West Columbia,SC,29172.0,5310,
21898213,2023-10-02 09:21:00,169,5717,27.08,Chip Transaction,9116,Sumter,SC,29153.0,5310,
21651665,2023-08-11 01:03:00,491,2483,2.57,Chip Transaction,55320,Greenville,SC,29611.0,5310,
21611125,2023-08-02 11:05:00,65,4585,81.1,Chip Transaction,12186,West Columbia,SC,29172.0,5310,
22596766,2024-02-27 10:16:00,211,4746,2.12,Chip Transaction,43886,Lake Havasu City,AZ,86404.0,5310,
22290894,2023-12-24 13:11:00,211,3739,93.2,Chip Transaction,43886,Lake Havasu City,AZ,86404.0,5310,
22790587,2024-04-09 08:54:00,246,6075,32.23,Chip Transaction,18224,Minneapolis,MN,55419.0,5310,
22787897,2024-04-08 14:40:00,233,1297,6.89,Chip Transaction,91153,Minneapolis,MN,55433.0,5310,
21787939,2023-09-08 16:20:00,227,5600,27.82,Chip Transaction,18224,Minneapolis,MN,55419.0,5310,
21764875,2023-09-03 19:55:00,227,2512,6.83,Chip Transaction,18224,Minneapolis,MN,55419.0,5310,
22731306,2024-03-27 16:28:00,379,3881,39.62,Chip Transaction,37124,Mobile,AL,36693.0,5310,
22069926,2023-11-07 15:00:00,379,327,45.73,Chip Transaction,37124,Mobile,AL,36693.0,5310,
21768284,2023-09-04 15:25:00,379,3881,39.69,Chip Transaction,37124,Mobile,AL,36693.0,5310,
22835972,2024-04-18 21:20:00,184,2475,8.64,Chip Transaction,89266,Edgerton,WI,53534.0,5310,
22746833,2024-03-30 21:50:00,408,4960,42.42,Chip Transaction,37344,Barron,WI,54812.0,5310,
22165299,2023-11-27 21:19:00,408,2515,42.9,Chip Transaction,37344,Barron,WI,54812.0,5310,
22018841,2023-10-27 16:35:00,366,1072,7.81,Chip Transaction,47751,Oshkosh,WI,54901.0,5310,
21993047,2023-10-22 10:14:00,121,349,42.18,Chip Transaction,70233,Menasha,WI,54952.0,5310,
21845305,2023-09-20 22:21:00,408,4960,43.03,Chip Transaction,37344,Barron,WI,54812.0,5310,
21816028,2023-09-14 15:45:00,366,2934,6.76,Chip Transaction,47751,Oshkosh,WI,54901.0,5310,
22720355,2024-03-25 09:25:00,247,5191,7.29,Chip Transaction,85538,Lake Charles,LA,70605.0,5310,
22597961,2024-02-27 14:13:00,122,2034,2.92,Chip Transaction,31348,Patterson,LA,70392.0,5310,
22591609,2024-02-26 06:25:00,27,1051,23.76,Chip Transaction,48793,Hazlehurst,MS,39083.0,5310,
22580575,2024-02-23 16:58:00,277,4038,18.06,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22501511,2024-02-07 07:44:00,277,4264,9.67,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22487374,2024-02-04 05:34:00,27,2631,16.43,Chip Transaction,98222,Brandon,MS,39042.0,5310,
22447137,2024-01-26 13:12:00,277,2350,24.08,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22340339,2024-01-03 22:06:00,286,4450,69.19,Chip Transaction,26176,Lucedale,MS,39452.0,5310,
22289723,2023-12-24 09:10:00,286,4450,24.51,Chip Transaction,26176,Lucedale,MS,39452.0,5310,
22251027,2023-12-16 04:19:00,27,5025,32.36,Chip Transaction,98222,Brandon,MS,39042.0,5310,
22205625,2023-12-06 11:39:00,277,5362,5.05,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22197533,2023-12-04 16:43:00,277,4038,15.85,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22185630,2023-12-02 06:58:00,277,5362,12.74,Chip Transaction,56254,Grenada,MS,38901.0,5310,
22104548,2023-11-15 04:47:00,27,5383,46.77,Chip Transaction,98222,Brandon,MS,39042.0,5310,
22785820,2024-04-08 08:36:00,208,2426,120.32,Chip Transaction,21836,Bothell,WA,98021.0,5310,
21978568,2023-10-19 09:47:00,208,4980,173.61,Chip Transaction,21836,Bothell,WA,98021.0,5310,
22500502,2024-02-06 22:15:00,467,4278,46.43,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
22470401,2024-01-31 13:17:00,140,4150,33.36,Chip Transaction,433,Whites Creek,TN,37189.0,5310,
22444304,2024-01-25 22:08:00,467,4278,46.27,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
22291751,2023-12-24 16:02:00,467,3914,72.45,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
22266913,2023-12-19 11:59:00,145,3575,0.66,Chip Transaction,92256,Telford,TN,37690.0,5310,
22250401,2023-12-15 20:08:00,140,3041,4.62,Chip Transaction,433,Whites Creek,TN,37189.0,5310,
22186531,2023-12-02 09:39:00,427,269,12.24,Chip Transaction,29728,Cookeville,TN,38501.0,5310,
22163301,2023-11-27 13:05:00,467,3914,42.16,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
22005196,2023-10-24 22:22:00,467,3914,46.99,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
21927978,2023-10-08 13:19:00,137,1335,249.03,Chip Transaction,57002,Johnson City,TN,37604.0,5310,
21887539,2023-09-29 20:38:00,140,5312,64.34,Chip Transaction,433,Whites Creek,TN,37189.0,5310,
21835593,2023-09-18 22:01:00,467,4278,49.05,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
21798849,2023-09-11 06:26:00,137,6114,42.07,Chip Transaction,57002,Johnson City,TN,37604.0,5310,
21794300,2023-09-10 04:36:00,177,3653,88.46,Chip Transaction,39371,Memphis,TN,38104.0,5310,
21781577,2023-09-07 11:32:00,145,4058,2.2,Chip Transaction,92256,Telford,TN,37690.0,5310,
21618769,2023-08-03 22:26:00,467,4278,56.25,Chip Transaction,82275,Chattanooga,TN,37415.0,5310,
22803979,2024-04-12 07:43:00,373,261,24.9,Chip Transaction,48251,Grabill,IN,46741.0,5310,
22746080,2024-03-30 17:03:00,106,5310,8.73,Chip Transaction,94654,Indianapolis,IN,46203.0,5310,
22438121,2024-01-24 15:04:00,194,4273,203.67,Chip Transaction,96806,Eaton,IN,47338.0,5310,
22194819,2023-12-04 07:32:00,373,261,33.41,Chip Transaction,48251,Grabill,IN,46741.0,5310,
21945917,2023-10-12 10:36:00,332,1198,72.58,Chip Transaction,77021,Shelbyville,IN,46176.0,5310,
21945343,2023-10-12 08:55:00,430,5768,19.24,Chip Transaction,56537,Crown Point,IN,46307.0,5310,
21690604,2023-08-19 08:05:00,373,2817,27.5,Chip Transaction,48251,Grabill,IN,46741.0,5310,
21576833,2023-07-26 07:45:00,106,5310,46.2,Chip Transaction,94654,Indianapolis,IN,46203.0,5310,
22711716,2024-03-23 12:19:00,345,3441,17.71,Chip Transaction,88619,Kalamazoo,MI,49048.0,5310,
22671585,2024-03-15 07:25:00,461,5482,13.6,Chip Transaction,87655,Canton,MI,48188.0,5310,
22623343,2024-03-04 19:14:00,447,3692,13.75,Chip Transaction,17980,Muskegon,MI,49441.0,5310,
22397510,2024-01-16 03:33:00,473,5099,12.02,Chip Transaction,44195,Detroit,MI,48235.0,5310,
22271821,2023-12-20 12:12:00,345,3441,18.53,Chip Transaction,88619,Kalamazoo,MI,49048.0,5310,
22180333,2023-12-01 02:44:00,50,247,67.61,Chip Transaction,41143,Iron Mountain,MI,49801.0,5310,
22139248,2023-11-22 11:31:00,219,4994,29.77,Chip Transaction,20086,Harrison,MI,48625.0,5310,
21961615,2023-10-15 15:54:00,206,3053,33.61,Chip Transaction,87978,Wyoming,MI,49519.0,5310,
21897788,2023-10-02 07:39:00,473,5099,14.32,Chip Transaction,44195,Detroit,MI,48235.0,5310,
21745639,2023-08-30 18:15:00,447,4617,11.69,Chip Transaction,17980,Muskegon,MI,49441.0,5310,
21741954,2023-08-30 06:11:00,144,5247,35.5,Chip Transaction,54071,Oscoda,MI,48750.0,5310,
21663195,2023-08-13 11:43:00,219,4609,24.55,Chip Transaction,20086,Harrison,MI,48625.0,5310,
21661250,2023-08-12 22:40:00,50,247,67.17,Chip Transaction,41143,Iron Mountain,MI,49801.0,5310,
22663395,2024-03-13 11:34:00,63,2805,37.36,Chip Transaction,33990,Newark,NJ,7103.0,5310,
22421240,2024-01-21 02:45:00,63,2805,256.38,Chip Transaction,33990,Newark,NJ,7103.0,5310,
22198796,2023-12-05 03:00:00,185,4046,8.88,Chip Transaction,16864,Elizabeth,NJ,7201.0,5310,
21878609,2023-09-28 06:00:00,360,2719,44.48,Chip Transaction,12015,Woodbine,NJ,8270.0,5310,
21732836,2023-08-28 07:05:00,141,4219,51.96,Chip Transaction,76552,Pemberton,NJ,8068.0,5310,
21726396,2023-08-26 15:36:00,414,2815,29.9,Chip Transaction,4179,Morristown,NJ,7960.0,5310,
22766179,2024-04-04 07:16:00,103,110,3.26,Chip Transaction,23340,Raleigh,NC,27610.0,5310,
22708375,2024-03-22 17:11:00,17,4962,2.67,Chip Transaction,25027,Hickory,NC,28602.0,5310,
22625453,2024-03-05 10:44:00,17,4962,49.87,Chip Transaction,25027,Hickory,NC,28602.0,5310,
22535501,2024-02-14 10:35:00,256,5638,38.95,Chip Transaction,4343,Zebulon,NC,27597.0,5310,
22476931,2024-02-01 20:18:00,231,5091,25.33,Chip Transaction,88056,Fayetteville,NC,28314.0,5310,
22261865,2023-12-18 11:30:00,154,5393,27.76,Chip Transaction,92523,Fayetteville,NC,28312.0,5310,
22161753,2023-11-27 07:27:00,17,4787,37.75,Chip Transaction,25027,Hickory,NC,28602.0,5310,
22108944,2023-11-15 21:52:00,457,4222,47.97,Chip Transaction,22916,Charlotte,NC,28215.0,5310,
22041565,2023-11-01 14:55:00,17,4787,6.92,Chip Transaction,25027,Hickory,NC,28602.0,5310,
21686330,2023-08-18 09:41:00,100,1045,65.59,Chip Transaction,70622,High Point,NC,27265.0,5310,
22842458,2024-04-20 09:01:00,201,2494,40.39,Chip Transaction,50112,Joliet,IL,60436.0,5310,
22780556,2024-04-07 07:22:00,217,1266,32.33,Chip Transaction,99180,Summit Argo,IL,60501.0,5310,
22702585,2024-03-21 14:34:00,172,3458,18.71,Chip Transaction,79998,Decatur,IL,62521.0,5310,
22640591,2024-03-08 13:54:00,172,3458,23.72,Chip Transaction,79998,Decatur,IL,62521.0,5310,
22588837,2024-02-25 12:38:00,472,3811,35.39,Chip Transaction,52759,Round Lake,IL,60073.0,5310,
22393508,2024-01-15 07:13:00,217,1267,15.74,Chip Transaction,99180,Summit Argo,IL,60501.0,5310,
22319744,2023-12-30 12:13:00,146,4475,16.59,Chip Transaction,28038,Batavia,IL,60510.0,5310,
22313363,2023-12-29 07:10:00,217,1266,32.32,Chip Transaction,99180,Summit Argo,IL,60501.0,5310,
22279870,2023-12-22 07:24:00,217,174,35.68,Chip Transaction,99180,Summit Argo,IL,60501.0,5310,
22207844,2023-12-06 19:35:00,190,3851,32.46,Chip Transaction,96571,Skokie,IL,60077.0,5310,
22207327,2023-12-06 16:46:00,472,3826,66.26,Chip Transaction,52759,Round Lake,IL,60073.0,5310,
22193003,2023-12-03 16:21:00,172,2365,7.72,Chip Transaction,79998,Decatur,IL,62521.0,5310,
22023034,2023-10-28 14:46:00,24,2827,80.65,Chip Transaction,85289,Rockford,IL,61109.0,5310,
21998201,2023-10-23 13:19:00,472,3007,32.43,Chip Transaction,52759,Round Lake,IL,60073.0,5310,
21983912,2023-10-20 11:15:00,146,4475,27.42,Chip Transaction,28038,Batavia,IL,60510.0,5310,
21965462,2023-10-16 14:30:00,172,2365,25.06,Chip Transaction,79998,Decatur,IL,62521.0,5310,
21919851,2023-10-06 16:44:00,433,5606,29.19,Chip Transaction,9759,Pana,IL,62557.0,5310,
21882571,2023-09-28 19:39:00,190,3363,41.34,Chip Transaction,96571,Skokie,IL,60077.0,5310,
21800499,2023-09-11 12:24:00,146,4475,27.76,Chip Transaction,28038,Batavia,IL,60510.0,5310,
21791155,2023-09-09 11:00:00,146,2470,38.44,Chip Transaction,28038,Batavia,IL,60510.0,5310,
21790792,2023-09-09 10:01:00,201,2494,48.67,Chip Transaction,50112,Joliet,IL,60436.0,5310,
21643573,2023-08-09 09:48:00,201,4489,34.68,Chip Transaction,50112,Joliet,IL,60436.0,5310,
21608649,2023-08-01 19:42:00,190,2088,43.45,Chip Transaction,96571,Skokie,IL,60077.0,5310,
22826507,2024-04-16 21:22:00,264,2239,34.09,Chip Transaction,8651,Grantville,PA,17028.0,5310,
22589468,2024-02-25 14:29:00,476,1070,33.71,Chip Transaction,39789,Bangor,PA,18013.0,5310,
22535105,2024-02-14 09:22:00,462,5988,82.99,Chip Transaction,71012,Bethlehem,PA,18015.0,5310,
22514834,2024-02-09 20:29:00,462,5988,75.94,Chip Transaction,71012,Bethlehem,PA,18015.0,5310,
22366581,2024-01-09 13:42:00,264,2239,7.53,Chip Transaction,8651,Grantville,PA,17028.0,5310,
22329682,2024-01-01 14:52:00,476,1070,31.14,Chip Transaction,39789,Bangor,PA,18013.0,5310,
22285437,2023-12-23 09:54:00,449,5894,56.54,Chip Transaction,481,New Kensington,PA,15068.0,5310,
22208144,2023-12-06 21:48:00,32,1087,40.64,Chip Transaction,54296,Greensburg,PA,15601.0,5310,
22097477,2023-11-13 13:51:00,264,2239,6.56,Chip Transaction,8651,Grantville,PA,17028.0,5310,
22046504,2023-11-02 14:57:00,476,1070,33.23,Chip Transaction,39789,Bangor,PA,18013.0,5310,
22025028,2023-10-29 05:56:00,397,3961,37.12,Chip Transaction,19446,Philadelphia,PA,19133.0,5310,
21995544,2023-10-22 20:30:00,449,351,45.29,Chip Transaction,481,New Kensington,PA,15068.0,5310,
21895577,2023-10-01 14:53:00,476,1070,32.24,Chip Transaction,39789,Bangor,PA,18013.0,5310,
21855225,2023-09-23 05:52:00,397,3961,29.44,Chip Transaction,19446,Philadelphia,PA,19133.0,5310,
21688409,2023-08-18 16:03:00,77,5906,47.08,Chip Transaction,31181,Camp Hill,PA,17011.0,5310,
22855564,2024-04-22 20:10:00,402,2698,28.06,Chip Transaction,42728,Loganville,GA,30052.0,5310,
22737365,2024-03-29 01:13:00,222,4636,52.38,Chip Transaction,26556,Atlanta,GA,30307.0,5310,
22726120,2024-03-26 13:29:00,176,972,61.15,Chip Transaction,79783,Atlanta,GA,30317.0,5310,
22676011,2024-03-16 04:33:00,152,2587,16.93,Chip Transaction,6605,Atlanta,GA,30316.0,5310,
22665779,2024-03-13 21:10:00,196,285,79.53,Chip Transaction,80407,Jackson,GA,30233.0,5310,
22614441,2024-03-03 04:56:00,152,2587,15.56,Chip Transaction,6605,Atlanta,GA,30316.0,5310,
22526539,2024-02-12 10:54:00,322,5758,16.3,Chip Transaction,26457,Chula,GA,31733.0,5310,
22517850,2024-02-10 13:01:00,176,972,88.22,Chip Transaction,79783,Atlanta,GA,30317.0,5310,
22450903,2024-01-27 09:57:00,322,5365,111.31,Chip Transaction,26457,Chula,GA,31733.0,5310,
22383014,2024-01-12 21:48:00,176,2603,41.07,Chip Transaction,79783,Atlanta,GA,30317.0,5310,
22353161,2024-01-06 14:05:00,152,2848,26.49,Chip Transaction,6605,Atlanta,GA,30316.0,5310,
22268605,2023-12-19 17:34:00,301,3742,144.01,Chip Transaction,12275,Canton,GA,30114.0,5310,
22162647,2023-11-27 10:55:00,402,2698,50.38,Chip Transaction,42728,Loganville,GA,30052.0,5310,
22140593,2023-11-22 15:34:00,301,3742,23.06,Chip Transaction,12275,Canton,GA,30114.0,5310,
22084784,2023-11-10 16:07:00,465,2433,256.99,Chip Transaction,83750,Dawsonville,GA,30534.0,5310,
22056269,2023-11-04 15:02:00,402,2698,28.96,Chip Transaction,42728,Loganville,GA,30052.0,5310,
22048043,2023-11-02 22:23:00,441,5223,54.7,Chip Transaction,8651,Winston,GA,30187.0,5310,
21866352,2023-09-25 13:21:00,176,972,70.26,Chip Transaction,79783,Atlanta,GA,30317.0,5310,
21863613,2023-09-24 20:08:00,196,285,60.47,Chip Transaction,80407,Jackson,GA,30233.0,5310,
21788710,2023-09-08 20:19:00,196,285,73.24,Chip Transaction,80407,Jackson,GA,30233.0,5310,
21759910,2023-09-02 16:33:00,222,4636,19.84,Chip Transaction,26556,Atlanta,GA,30307.0,5310,
21750842,2023-08-31 20:09:00,123,197,15.8,Chip Transaction,21584,Griffin,GA,30224.0,5310,
